priority,module_id,module,slug,epic,story,target_files
P2,18,Compliance Readiness Lite for Small Businesses,compliance-readiness-lite-for-small-businesses,advisory,add tests/E2E,apps/api/src/routes/compliance-readiness-lite-for-small-businesses.ts; apps/api/src/validators/compliance-readiness-lite-for-small-businesses.ts; packages/sdk/src/compliance-readiness-lite-for-small-businesses.ts; apps/web/app/(portal)/portal/compliance-readiness-lite-for-small-businesses/page.tsx; supabase/migrations/<timestamp>_compliance_readiness_lite_for_small_businesses.sql
P2,18,Compliance Readiness Lite for Small Businesses,compliance-readiness-lite-for-small-businesses,advisory,add docs/runbook,apps/api/src/routes/compliance-readiness-lite-for-small-businesses.ts; apps/api/src/validators/compliance-readiness-lite-for-small-businesses.ts; packages/sdk/src/compliance-readiness-lite-for-small-businesses.ts; apps/web/app/(portal)/portal/compliance-readiness-lite-for-small-businesses/page.tsx; supabase/migrations/<timestamp>_compliance_readiness_lite_for_small_businesses.sql
P2,18,Compliance Readiness Lite for Small Businesses,compliance-readiness-lite-for-small-businesses,advisory,run audit prompt and remediate,apps/api/src/routes/compliance-readiness-lite-for-small-businesses.ts; apps/api/src/validators/compliance-readiness-lite-for-small-businesses.ts; packages/sdk/src/compliance-readiness-lite-for-small-businesses.ts; apps/web/app/(portal)/portal/compliance-readiness-lite-for-small-businesses/page.tsx; supabase/migrations/<timestamp>_compliance_readiness_lite_for_small_businesses.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,write deep spec,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,create migration and RLS,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,add validator/service/API route,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,register API route,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,add SDK wrapper,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,add portal UI,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,add worker task if needed,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,add tests/E2E,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,add docs/runbook,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,19,Open Findings Audit Remediation Tracker,open-findings-audit-remediation-tracker,governance,run audit prompt and remediate,apps/api/src/routes/open-findings-audit-remediation-tracker.ts; apps/api/src/validators/open-findings-audit-remediation-tracker.ts; packages/sdk/src/open-findings-audit-remediation-tracker.ts; apps/web/app/(portal)/portal/open-findings-audit-remediation-tracker/page.tsx; supabase/migrations/<timestamp>_open_findings_audit_remediation_tracker.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,write deep spec,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,create migration and RLS,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,add validator/service/API route,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,register API route,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,add SDK wrapper,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,add portal UI,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,add worker task if needed,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,add tests/E2E,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,add docs/runbook,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,20,Internal MSP Business OS Dashboard,internal-msp-business-os-dashboard,operations,run audit prompt and remediate,apps/api/src/routes/internal-msp-business-os-dashboard.ts; apps/api/src/validators/internal-msp-business-os-dashboard.ts; packages/sdk/src/internal-msp-business-os-dashboard.ts; apps/web/app/(portal)/portal/internal-msp-business-os-dashboard/page.tsx; supabase/migrations/<timestamp>_internal_msp_business_os_dashboard.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,write deep spec,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,create migration and RLS,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,add validator/service/API route,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,register API route,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,add SDK wrapper,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,add portal UI,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,add worker task if needed,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,add tests/E2E,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,add docs/runbook,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
P1,21,AI Ticket Intake Triage Assistant,ai-ticket-intake-triage-assistant,support-ai,run audit prompt and remediate,apps/api/src/routes/ai-ticket-intake-triage-assistant.ts; apps/api/src/validators/ai-ticket-intake-triage-assistant.ts; packages/sdk/src/ai-ticket-intake-triage-assistant.ts; apps/web/app/(portal)/portal/ai-ticket-intake-triage-assistant/page.tsx; supabase/migrations/<timestamp>_ai_ticket_intake_triage_assistant.sql
