productId,productName,category,stepNumber,step
unifi_monthly_management,UniFi Monthly Management,Wi-Fi & Networking,2,Perform assessment or implementation planning.
unifi_monthly_management,UniFi Monthly Management,Wi-Fi & Networking,3,"Document topology, Wi-Fi, firewall, switch, VLAN, cabling, and ISP considerations as relevant."
unifi_monthly_management,UniFi Monthly Management,Wi-Fi & Networking,4,Complete approved configuration/install coordination.
unifi_monthly_management,UniFi Monthly Management,Wi-Fi & Networking,5,Validate connectivity and provide network notes.
unifi_monthly_management,UniFi Monthly Management,Wi-Fi & Networking,6,Complete internal QA checklist.
unifi_monthly_management,UniFi Monthly Management,Wi-Fi & Networking,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
unifi_site_documentation,UniFi Site Documentation,Wi-Fi & Networking,1,"Confirm location, coverage needs, current equipment, and business requirements."
unifi_site_documentation,UniFi Site Documentation,Wi-Fi & Networking,2,Perform assessment or implementation planning.
unifi_site_documentation,UniFi Site Documentation,Wi-Fi & Networking,3,"Document topology, Wi-Fi, firewall, switch, VLAN, cabling, and ISP considerations as relevant."
unifi_site_documentation,UniFi Site Documentation,Wi-Fi & Networking,4,Complete approved configuration/install coordination.
unifi_site_documentation,UniFi Site Documentation,Wi-Fi & Networking,5,Validate connectivity and provide network notes.
unifi_site_documentation,UniFi Site Documentation,Wi-Fi & Networking,6,Complete internal QA checklist.
unifi_site_documentation,UniFi Site Documentation,Wi-Fi & Networking,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
small_office_wi_fi_bundle,Small Office Wi-Fi Bundle,Wi-Fi & Networking,1,"Confirm location, coverage needs, current equipment, and business requirements."
small_office_wi_fi_bundle,Small Office Wi-Fi Bundle,Wi-Fi & Networking,2,Perform assessment or implementation planning.
small_office_wi_fi_bundle,Small Office Wi-Fi Bundle,Wi-Fi & Networking,3,"Document topology, Wi-Fi, firewall, switch, VLAN, cabling, and ISP considerations as relevant."
small_office_wi_fi_bundle,Small Office Wi-Fi Bundle,Wi-Fi & Networking,4,Complete approved configuration/install coordination.
small_office_wi_fi_bundle,Small Office Wi-Fi Bundle,Wi-Fi & Networking,5,Validate connectivity and provide network notes.
small_office_wi_fi_bundle,Small Office Wi-Fi Bundle,Wi-Fi & Networking,6,Complete internal QA checklist.
small_office_wi_fi_bundle,Small Office Wi-Fi Bundle,Wi-Fi & Networking,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
business_network_foundation,Business Network Foundation,Wi-Fi & Networking,1,"Confirm location, coverage needs, current equipment, and business requirements."
business_network_foundation,Business Network Foundation,Wi-Fi & Networking,2,Perform assessment or implementation planning.
business_network_foundation,Business Network Foundation,Wi-Fi & Networking,3,"Document topology, Wi-Fi, firewall, switch, VLAN, cabling, and ISP considerations as relevant."
business_network_foundation,Business Network Foundation,Wi-Fi & Networking,4,Complete approved configuration/install coordination.
business_network_foundation,Business Network Foundation,Wi-Fi & Networking,5,Validate connectivity and provide network notes.
business_network_foundation,Business Network Foundation,Wi-Fi & Networking,6,Complete internal QA checklist.
business_network_foundation,Business Network Foundation,Wi-Fi & Networking,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
outdoor_coverage_bundle,Outdoor Coverage Bundle,Wi-Fi & Networking,1,"Confirm location, coverage needs, current equipment, and business requirements."
outdoor_coverage_bundle,Outdoor Coverage Bundle,Wi-Fi & Networking,2,Perform assessment or implementation planning.
outdoor_coverage_bundle,Outdoor Coverage Bundle,Wi-Fi & Networking,3,"Document topology, Wi-Fi, firewall, switch, VLAN, cabling, and ISP considerations as relevant."
outdoor_coverage_bundle,Outdoor Coverage Bundle,Wi-Fi & Networking,4,Complete approved configuration/install coordination.
outdoor_coverage_bundle,Outdoor Coverage Bundle,Wi-Fi & Networking,5,Validate connectivity and provide network notes.
outdoor_coverage_bundle,Outdoor Coverage Bundle,Wi-Fi & Networking,6,Complete internal QA checklist.
outdoor_coverage_bundle,Outdoor Coverage Bundle,Wi-Fi & Networking,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
camera_and_wi_fi_bundle,Camera and Wi-Fi Bundle,Wi-Fi & Networking,1,"Confirm location, coverage needs, current equipment, and business requirements."
camera_and_wi_fi_bundle,Camera and Wi-Fi Bundle,Wi-Fi & Networking,2,Perform assessment or implementation planning.
camera_and_wi_fi_bundle,Camera and Wi-Fi Bundle,Wi-Fi & Networking,3,"Document topology, Wi-Fi, firewall, switch, VLAN, cabling, and ISP considerations as relevant."
camera_and_wi_fi_bundle,Camera and Wi-Fi Bundle,Wi-Fi & Networking,4,Complete approved configuration/install coordination.
camera_and_wi_fi_bundle,Camera and Wi-Fi Bundle,Wi-Fi & Networking,5,Validate connectivity and provide network notes.
camera_and_wi_fi_bundle,Camera and Wi-Fi Bundle,Wi-Fi & Networking,6,Complete internal QA checklist.
camera_and_wi_fi_bundle,Camera and Wi-Fi Bundle,Wi-Fi & Networking,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
camera_site_survey,Camera Site Survey,Security Cameras,1,"Confirm property areas, privacy considerations, retention goals, and remote access needs."
camera_site_survey,Camera Site Survey,Security Cameras,2,Perform site survey or system review.
camera_site_survey,Camera Site Survey,Security Cameras,3,"Plan camera placement, storage, networking, power, and access."
camera_site_survey,Camera Site Survey,Security Cameras,4,Complete approved setup/cleanup/maintenance scope.
camera_site_survey,Camera Site Survey,Security Cameras,5,"Validate recording, viewing, and account security."
camera_site_survey,Camera Site Survey,Security Cameras,6,Complete internal QA checklist.
camera_site_survey,Camera Site Survey,Security Cameras,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
single_camera_add_on,Single Camera Add-On,Security Cameras,1,"Confirm property areas, privacy considerations, retention goals, and remote access needs."
single_camera_add_on,Single Camera Add-On,Security Cameras,2,Perform site survey or system review.
single_camera_add_on,Single Camera Add-On,Security Cameras,3,"Plan camera placement, storage, networking, power, and access."
single_camera_add_on,Single Camera Add-On,Security Cameras,4,Complete approved setup/cleanup/maintenance scope.
single_camera_add_on,Single Camera Add-On,Security Cameras,5,"Validate recording, viewing, and account security."
single_camera_add_on,Single Camera Add-On,Security Cameras,6,Complete internal QA checklist.
single_camera_add_on,Single Camera Add-On,Security Cameras,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
small_camera_system_setup,Small Camera System Setup,Security Cameras,1,"Confirm property areas, privacy considerations, retention goals, and remote access needs."
small_camera_system_setup,Small Camera System Setup,Security Cameras,2,Perform site survey or system review.
small_camera_system_setup,Small Camera System Setup,Security Cameras,3,"Plan camera placement, storage, networking, power, and access."
small_camera_system_setup,Small Camera System Setup,Security Cameras,4,Complete approved setup/cleanup/maintenance scope.
small_camera_system_setup,Small Camera System Setup,Security Cameras,5,"Validate recording, viewing, and account security."
small_camera_system_setup,Small Camera System Setup,Security Cameras,6,Complete internal QA checklist.
small_camera_system_setup,Small Camera System Setup,Security Cameras,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
camera_health_check,Camera Health Check,Security Cameras,1,"Confirm property areas, privacy considerations, retention goals, and remote access needs."
camera_health_check,Camera Health Check,Security Cameras,2,Perform site survey or system review.
camera_health_check,Camera Health Check,Security Cameras,3,"Plan camera placement, storage, networking, power, and access."
camera_health_check,Camera Health Check,Security Cameras,4,Complete approved setup/cleanup/maintenance scope.
camera_health_check,Camera Health Check,Security Cameras,5,"Validate recording, viewing, and account security."
camera_health_check,Camera Health Check,Security Cameras,6,Complete internal QA checklist.
camera_health_check,Camera Health Check,Security Cameras,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
nvr_cleanup,NVR Cleanup,Security Cameras,1,"Confirm property areas, privacy considerations, retention goals, and remote access needs."
nvr_cleanup,NVR Cleanup,Security Cameras,2,Perform site survey or system review.
nvr_cleanup,NVR Cleanup,Security Cameras,3,"Plan camera placement, storage, networking, power, and access."
nvr_cleanup,NVR Cleanup,Security Cameras,4,Complete approved setup/cleanup/maintenance scope.
nvr_cleanup,NVR Cleanup,Security Cameras,5,"Validate recording, viewing, and account security."
nvr_cleanup,NVR Cleanup,Security Cameras,6,Complete internal QA checklist.
nvr_cleanup,NVR Cleanup,Security Cameras,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
remote_camera_access_setup,Remote Camera Access Setup,Security Cameras,1,"Confirm property areas, privacy considerations, retention goals, and remote access needs."
remote_camera_access_setup,Remote Camera Access Setup,Security Cameras,2,Perform site survey or system review.
remote_camera_access_setup,Remote Camera Access Setup,Security Cameras,3,"Plan camera placement, storage, networking, power, and access."
remote_camera_access_setup,Remote Camera Access Setup,Security Cameras,4,Complete approved setup/cleanup/maintenance scope.
remote_camera_access_setup,Remote Camera Access Setup,Security Cameras,5,"Validate recording, viewing, and account security."
remote_camera_access_setup,Remote Camera Access Setup,Security Cameras,6,Complete internal QA checklist.
remote_camera_access_setup,Remote Camera Access Setup,Security Cameras,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
camera_signage_package,Camera Signage Package,Security Cameras,1,"Confirm property areas, privacy considerations, retention goals, and remote access needs."
camera_signage_package,Camera Signage Package,Security Cameras,2,Perform site survey or system review.
camera_signage_package,Camera Signage Package,Security Cameras,3,"Plan camera placement, storage, networking, power, and access."
camera_signage_package,Camera Signage Package,Security Cameras,4,Complete approved setup/cleanup/maintenance scope.
camera_signage_package,Camera Signage Package,Security Cameras,5,"Validate recording, viewing, and account security."
camera_signage_package,Camera Signage Package,Security Cameras,6,Complete internal QA checklist.
camera_signage_package,Camera Signage Package,Security Cameras,7,"Send closeout summary with recommended next product, bundle, or monthly plan."
camera_maintenance_plan,Camera Maintenance Plan,Security Cameras,1,"Confirm property areas, privacy considerations, retention goals, and remote access needs."
camera_maintenance_plan,Camera Maintenance Plan,Security Cameras,2,Perform site survey or system review.
camera_maintenance_plan,Camera Maintenance Plan,Security Cameras,3,"Plan camera placement, storage, networking, power, and access."
camera_maintenance_plan,Camera Maintenance Plan,Security Cameras,4,Complete approved setup/cleanup/maintenance scope.
